Name,Twitter Handle,Total Tweets,Favourites_Count,Followers,User_Id,User_Verified,User Location,Date of Tweet,Tweet Id,Tweet Text,Language,Tweet Source,Tweet Retweet,Tweet Reply To Id,Reply To Name
The Republicans,TheRepublicans4,435,390,82,7.95091E+17,FALSE,The Whitehouse,11/6/2016 2:32,8.00813E+17,RT @amrightnow: About You #realdonaldtrump #trump2016 #TrumpTrain  Watch https://t.co/j58e8aacrE #VoteTrump2016 #A2 #tcot #A1 https://t.co/…,en,Twitter for Android,1,None,None
The Republicans,TheRepublicans4,435,390,82,7.95091E+17,FALSE,The Whitehouse,11/6/2016 2:32,8.00812E+17,RT @amrightnow: Trump About You @realDonaldTrump #realdonaldtrump #VoteTrump2016 #TrumpTrain #tcot https://t.co/j58e89SB34 https://t.co/KeT…,en,Twitter for Android,1,None,None
SierraNev,SierraNev2,10058,13130,175,7.25324E+17,FALSE,,4/27/2016 14:03,8.00812E+17,"RT @TheLiePolitic: Appears everyone wants to cheer #realDonaldTrump, and forget why he won. #wikileaks https://t.co/eLutVRtGGR",en,Twitter for Android,1,None,None
The Republicans,TheRepublicans4,435,390,82,7.95091E+17,FALSE,The Whitehouse,11/6/2016 2:32,8.00812E+17,RT @amrightnow: About You https://t.co/j58e8aacrE via @YouTube #realdonaldtrump #WisconsinPrimary #Wisconsin #Wisconsinpoll https://t.co/v5…,en,Twitter for Android,4,None,None
✝RUMPAMANIA©,trumpamaniac,5762,2968,685,7.59777E+17,FALSE,White House,7/31/2016 15:43,8.00811E+17,"RT @LouDobbs: Whatever Challenges #realDonaldTrump Faces, Few Will Be as Insidious, Toxic and Potentially Destructive as @SpeakerRyan #MAGA…",en,Twitter for Android,499,None,None
The Republicans,TheRepublicans4,435,390,82,7.95091E+17,FALSE,The Whitehouse,11/6/2016 2:32,8.00811E+17,RT @amrightnow: #veterans https://t.co/j58e8aacrE via @YouTube #realdonaldtrump #WisconsinPrimary #Wisconsin #Wisconsinpoll https://t.co/iv…,und,Twitter for Android,1,None,None
The Republicans,TheRepublicans4,435,390,82,7.95091E+17,FALSE,The Whitehouse,11/6/2016 2:32,8.00811E+17,RT @amrightnow: Trump About You @realDonaldTrump #realdonaldtrump #VoteTrump2016 #TrumpTrain Watch https://t.co/j58e8aacrE https://t.co/FlE…,en,Twitter for Android,1,None,None
Prince Collins Ikpo,PrinceIkpo,154,0,38,7.81931E+17,FALSE,"Shinjuku-ku, Tokyo",9/30/2016 18:57,8.00811E+17,"RT @EmekaGift: No more Nigeria, #Biafra is what we need.. #FreeBiafra #FreeNnamdiKanu #supportBiafra #realDonaldTrump  #CowboysNation #PHIv…",en,Twitter for iPhone,329,None,None
Jamie Johnson,JamieJo38435677,4367,3175,58,4805950214,FALSE,"Miami, FL",1/24/2016 4:28,8.00811E+17,"RT @LouDobbs: Whatever Challenges #realDonaldTrump Faces, Few Will Be as Insidious, Toxic and Potentially Destructive as @SpeakerRyan #MAGA…",en,Twitter for iPhone,499,None,None
NJSunshine,njbeach15,67106,43563,3400,7.42085E+17,FALSE,"New Jersey, USA",6/12/2016 20:05,8.00809E+17,RT @amrightnow: Just a American #realdonaldtrump #trump2016 You’re American #tcot #Greta #1A #2A #realdonaldtrump America First #1 https://…,en,Twitter for Windows,10,None,None
Nsofor Obinna,NsoforObinna1,538,0,37,7.98259E+17,FALSE,Nigeria,11/14/2016 20:19,8.00808E+17,"RT @EmekaGift: No more Nigeria, #Biafra is what we need.. #FreeBiafra #FreeNnamdiKanu #supportBiafra #realDonaldTrump  #CowboysNation #PHIv…",en,Twitter for Android,329,None,None
AGAMNAEKWU CHIMNAEDU,AChimnaedu,1783,250,44,7.94055E+17,FALSE,Italy,11/3/2016 5:55,8.00808E+17,"RT @EmekaGift: No more Nigeria, #Biafra is what we need.. #FreeBiafra #FreeNnamdiKanu #supportBiafra #realDonaldTrump  #CowboysNation #PHIv…",en,Mobile Web (M5),329,None,None
Cori Briggs,Sofuggit2,551,483,35,7.38568E+17,FALSE,"Jacksonville, FL",6/3/2016 3:08,8.00808E+17,America's house isn't good enough for an immigrant &amp; her sugar daddy. #realDonaldTrump #TrumpIsUnfit… https://t.co/L6TkOybIKj,en,Twitter Web Client,0,None,None
BillYarberDeplorable,2billyarber,15399,18447,1368,7.13042E+17,FALSE,"Florida, USA",3/24/2016 16:38,8.00808E+17,RT @amrightnow: Vote Trump #realdonaldtrump #VoteTrump2016 #MakeAmericaGreatAgain #trumptrain #A1 #A2 #tcot #trump2016 https://t.co/WDFPbsa…,fr,Twitter for iPhone,1,None,None
S and P Graziano,Geraci26,439,1101,41,4855368629,FALSE,,1/27/2016 23:36,8.00807E+17,RT @amrightnow: Just a American #realdonaldtrump #trump2016 You’re American #tcot #Greta #1A #2A #realdonaldtrump America First #1 https://…,en,Twitter Web Client,10,None,None
I BELIEVE IN BIAFRA,EDUBOY7771,33536,323,323,7.13456E+17,FALSE,,3/25/2016 20:02,8.00806E+17,"RT @Esmathp: ""@EmekaGift: No more Nigeria, #Biafra is what we need.. #FreeBiafra #FreeNnamdiKanu #supportBiafra #realDonaldTrump… https://t…",en,Twitter for Android,141,None,None
WiseDonaldTrump,WiseDonaldTrump,14,2,71,8.00785E+17,FALSE,"Washington, DC",11/21/2016 19:35,8.00806E+17,"Bannon fired, my mistake. No white supremacists allowed at the White House. Holder hired. #realdonaldtrump",en,Twitter Web Client,4,None,None
Elaine Wildes,elaine_wildes,52100,38741,1148,4847877405,FALSE,,1/26/2016 2:52,8.00806E+17,RT @shins_dodgers: We stand for #Trump! #MakeAmericaGreatAgain  #RealDonaldTrump #MAGA #Trump #TrumpTrain https://t.co/t75bKPC8em,en,Twitter for Android,401,None,None
WiseDonaldTrump,WiseDonaldTrump,14,2,71,8.00785E+17,FALSE,"Washington, DC",11/21/2016 19:35,8.00805E+17,"Election was rigged, HRC won fair and square. DJT concedes, sorry abt the Russian hack. #realdonaldtrump",en,Twitter Web Client,3,None,None
Lola Girl,LolaGirlinIndy,18,22,2,8.00787E+17,FALSE,"Indianapolis, IN",11/21/2016 19:45,8.00805E+17,RT @LolaGir48482579: #realdonaldtrump MYOB. Pence is a big boy and can take up for himself. LEAVE HAMILTON CAST ALONE! We have rights!,en,Twitter for iPad,1,None,None
MomsDrunkAgain,Moms_drunkAgain,44,154,12,8.00125E+17,FALSE,,11/19/2016 23:55,8.00804E+17,You said we could have ur TAX returns @realDonaldTrump #realdonaldtrump ..congrats on ur FRAUD settlement. Pushing… https://t.co/chGIH90K56,en,Twitter for Android,0,None,None
I BELIEVE IN BIAFRA,EDUBOY7771,33536,323,323,7.13456E+17,FALSE,,3/25/2016 20:02,8.00804E+17,"RT @EmekaGift: No more Nigeria, #Biafra is what we need.. #FreeBiafra #FreeNnamdiKanu #supportBiafra #realDonaldTrump  #CowboysNation #PHIv…",en,Twitter for Android,329,None,None
Berumen,ceenone3,11081,8248,107,7.42822E+17,FALSE,California ,6/14/2016 20:53,8.00804E+17,"RT @LouDobbs: Whatever Challenges #realDonaldTrump Faces, Few Will Be as Insidious, Toxic and Potentially Destructive as @SpeakerRyan #MAGA…",en,Twitter for Windows,499,None,None
MomsDrunkAgain,Moms_drunkAgain,44,154,12,8.00125E+17,FALSE,,11/19/2016 23:55,8.00803E+17,Where are your tax returns Donald? #realdonaldtrump #characterdeflection #dontbedistracted #mediaaccountability https://t.co/197VovGAsA,en,Twitter for Android,0,None,None
Lola Girl,LolaGirlinIndy,18,22,2,8.00787E+17,FALSE,"Indianapolis, IN",11/21/2016 19:45,8.00803E+17,#realDonaldTrump When does the wall construction start?,en,Twitter for iPad,0,None,None
Lola Girl,LolaGirlinIndy,18,22,2,8.00787E+17,FALSE,"Indianapolis, IN",11/21/2016 19:45,8.00803E+17,#realdonaldtrump MYOB. Pence is a big boy and can take up for himself. LEAVE HAMILTON CAST ALONE! We have rights!,en,Twitter for iPad,1,None,None
WiseDonaldTrump,WiseDonaldTrump,14,2,71,8.00785E+17,FALSE,"Washington, DC",11/21/2016 19:35,8.008E+17,Trump U victims: I am ashamed my program didn't deliver on its promises. I hope this $ can make up for damages done to you. #realdonaldtrump,en,Twitter Web Client,1,None,None
Oil Patch Nomad,OilPatchNomad,460,64,12,7.28036E+17,FALSE,Alberta ,5/5/2016 1:37,8.008E+17,"I cant say I support #realdonaldtrump but, this decision I do respect.  https://t.co/m96yQ7zbHc",en,Twitter for Android,1,None,None
NJSunshine,njbeach15,67106,43563,3400,7.42085E+17,FALSE,"New Jersey, USA",6/12/2016 20:05,8.008E+17,RT @amrightnow: Trump About U @realDonaldTrump #realdonaldtrump #VoteTrump2016  https://t.co/j58e8aacrE #TrumpTrain https://t.co/auR8BZye6Y,en,Twitter for Windows,7,None,None
Mary Tennant,MaryTennant19,456,424,301,7.99974E+17,FALSE,Gahanna Ohio ,11/19/2016 13:54,8.00799E+17,"RT @amrightnow: Real Trump NO Refugees Allowed In The US ""0"" Paris Declares Act Of War https://t.co/j58e89SB34  #realDonaldTrump https://t.…",en,Mobile Web (M5),3,None,None
Charles R. Williams,Crw0430,16861,13169,1315,7.69241E+17,FALSE,,8/26/2016 18:31,8.00798E+17,RT @amrightnow: Hillary Clinton should be in Jail Not on the campaign Trail #realdonaldtrump #military #army #navy #usmc https://t.co/cwMj7…,en,Twitter Web Client,1,None,None
Jeana Wilson,Wilson3jeana,5514,7110,247,7.77232E+17,FALSE,"Oregon, USA",9/17/2016 19:44,8.00797E+17,"RT @amrightnow: Real Trump NO Refugees Allowed In The US ""0"" Paris Declares Act Of War https://t.co/j58e89SB34  #realDonaldTrump https://t.…",en,Twitter for iPhone,3,None,None
Tshore,TrshoreTshore,10689,5479,549,7.53728E+17,FALSE,,7/14/2016 23:09,8.00797E+17,"RT @LouDobbs: Whatever Challenges #realDonaldTrump Faces, Few Will Be as Insidious, Toxic and Potentially Destructive as @SpeakerRyan #MAGA…",en,Twitter for Android,499,None,None
Rodger Goolsby,Stopcnnlies,20349,11305,1790,7.15257E+17,FALSE,"Florida, USA",3/30/2016 19:18,8.00796E+17,RT @amrightnow: Trump About You @realDonaldTrump #realdonaldtrump #trump2016 #VoteTrump2016 #TrumpTrain https://t.co/j58e8aacrE https://t.c…,en,Twitter for Android,3,None,None
Demi Brooks,demibrooks25,13,2,0,7.96594E+17,FALSE,,11/10/2016 6:03,8.00794E+17,#cnn @CNN Romney was just for show cause Romney was right! Trump is a fraud and a faker and does everything for show #realDonaldTrump,en,Twitter for iPhone,0,None,None
Steven C Gold,stevencgold,4,0,1,8.00436E+17,FALSE,"Brighton, NY",11/20/2016 20:28,8.00789E+17,Is #realdonaldtrump #Jewish?,und,Twitter Web Client,0,None,None
Deplorable ME,Kathywa48814788,17152,10605,683,7.06339E+17,FALSE,"Alabama, USA",3/6/2016 4:41,8.00788E+17,"RT @amrightnow: The Real Trump"" Make Video #1 https://t.co/j58e8aacrE #WisconsinPrimary #Wisconsin #Wisconsinpoll #realdonaldtrump https://…",en,Twitter for iPhone,2,None,None
WiseDonaldTrump,WiseDonaldTrump,14,2,71,8.00785E+17,FALSE,"Washington, DC",11/21/2016 19:35,8.00788E+17,"Bravo to the cast of #Hamilton for eloquently and politely speaking their concerns for our great, diverse country! #realdonaldtrump",en,Twitter Web Client,4,None,None
Marina M Barkovich,Marina87251891,9126,139,711,7.31357E+17,FALSE,"Rijeka, Croatia",5/14/2016 5:34,8.00786E+17,RT @amrightnow: #realdonaldtrump Make Video #1 (Trump About You) https://t.co/j58e89SB34 #MakeAmericaGreatAgain #tcot https://t.co/A497Ze8a…,en,Twitter for iPhone,6,None,None
💞 Deb R 💞,Deb4trump66,24893,39711,5116,7.05447E+17,FALSE,"Long Island, NY",3/3/2016 17:39,8.00784E+17,"RT @LouDobbs: Whatever Challenges #realDonaldTrump Faces, Few Will Be as Insidious, Toxic and Potentially Destructive as @SpeakerRyan #MAGA…",en,Twitter for iPad,499,None,None
blklab,JessDogma,94,1,1,7.59006E+17,FALSE,,7/29/2016 12:42,8.00783E+17,#theresistance Purveyor of Trump propaganda and all things alt right. #realDonaldTrump #DonaldTrump #trumpprotest… https://t.co/kNew4yRmLi,en,Twitter Web Client,0,None,None
Cori Briggs,Sofuggit2,551,483,35,7.38568E+17,FALSE,"Jacksonville, FL",6/3/2016 3:08,8.00783E+17,#DearRepublicans - Thanks for the petty Prez. And fights with women &amp; handicap #CryBabyTrump #PresidentPetty… https://t.co/P3HIM5KK0x,en,Twitter Web Client,0,None,None
Juan Figuroa,JuanTFiguroa,2,0,0,8.0078E+17,FALSE,,11/21/2016 19:16,8.00781E+17,Actors: Attacking Republicans in theaters since 1865.  #RealDonaldTrump #mondaymotivation,en,Twitter Web Client,0,None,None
TrumpISMyPresident,Catdog2many,67479,1724,927,7.33866E+17,FALSE,,5/21/2016 3:46,8.00781E+17,"RT @LouDobbs: Whatever Challenges #realDonaldTrump Faces, Few Will Be as Insidious, Toxic and Potentially Destructive as @SpeakerRyan #MAGA…",en,Twitter for Android,499,None,None
RobE.,fadeawayonu,3784,32369,2953,7.32836E+17,FALSE,"Kentucky, USA",5/18/2016 7:30,8.0078E+17,"RT @LouDobbs: Whatever Challenges #realDonaldTrump Faces, Few Will Be as Insidious, Toxic and Potentially Destructive as @SpeakerRyan #MAGA…",en,Mobile Web (M5),499,None,None
Donk Dickerson,AdmiralGrizzley,17,0,19,8.00765E+17,FALSE,,11/21/2016 18:16,8.0078E+17,"free #NunnyFB - censorship is a tactic that never should be - 

#Dobbs
#TCOT
#trumptrain
#realDonaldTrump… https://t.co/nQuV8uDjKI",en,Twitter Web Client,0,None,None
Mama Bear 🐸,mazama_bear,2015,709,172,4704915926,FALSE,United States,1/3/2016 20:15,8.0078E+17,"RT @luiscruz31: Very powerful words...
#realDonaldTrump #MAGA #draintheswamp #Assange #podestaemails36 #WIKILEAKS #julianasange https://t.c…",en,Twitter Web Client,177,None,None
Gravy Bacon,gravy_bacon,11038,21526,175,7.60183E+17,FALSE,,8/1/2016 18:37,8.00778E+17,"RT @LouDobbs: Whatever Challenges #realDonaldTrump Faces, Few Will Be as Insidious, Toxic and Potentially Destructive as @SpeakerRyan #MAGA…",en,Twitter for iPhone,499,None,None
Marilyn Findlay,mollytwo1,33417,14581,1177,7.25057E+17,FALSE,"Kingston,Ontario",4/26/2016 20:20,8.00774E+17,RT @amrightnow: Trump About You @realDonaldTrump #realdonaldtrump #VoteTrump2016 #TrumpTrain Watch https://t.co/j58e8aacrE https://t.co/DAI…,en,Mobile Web (M5),2,None,None
Lynda Caneva,Lyn1350,4151,4216,43,7.14445E+17,FALSE,,3/28/2016 13:33,8.00773E+17,"RT @LouDobbs: Whatever Challenges #realDonaldTrump Faces, Few Will Be as Insidious, Toxic and Potentially Destructive as @SpeakerRyan #MAGA…",en,Twitter for iPhone,499,None,None
Unified Masks,unifiedmasks,53,79,24,7.95305E+17,FALSE,"Brentwood, Essex ",11/6/2016 16:42,8.00772E+17,Something else to blame on #realDonaldTrump and #nigelfarage https://t.co/Pb2GSV2efQ,en,Twitter Web Client,0,None,None
Christina Elizabeth,ChristinaB1111,989,1088,41,7.02172E+17,FALSE,,2/23/2016 16:43,8.00768E+17,RT @amrightnow: #veterans https://t.co/j58e8aacrE via @YouTube #realdonaldtrump #WisconsinPrimary #Wisconsin #Wisconsinpoll https://t.co/2l…,und,Twitter for Android,1,None,None
Udo steve,Udosteve1,6997,14,116,7.11795E+17,FALSE,Biafra,3/21/2016 6:03,8.00767E+17,"RT @anaduaka_ebuka: No more Nigeria, #Biafra is what we need.. #FreeBiafra
#FreeNnamdiKanu
#supportBiafra
#realDonaldTrump
https://t.co/sEQ…",en,Twitter for Android,28,None,None
claudia kowalchyk,LilGoldParticle,4116,2545,147,7.9934E+17,FALSE,,11/17/2016 19:54,8.00766E+17,RT @shilvish: When i saw #orangetheworld trending  I thought it was abt #realDonaldTrump,en,Twitter Web Client,2,None,None
elaine perkins,mitymous62,105,184,14,7.04766E+17,FALSE,,3/1/2016 20:29,8.00766E+17,#realDonaldTrump you did not use the opportunity to try to bring both sides together #hamiltonmusical  missed opportunity to say we hear you,en,Twitter Web Client,0,None,None
Marina M Barkovich,Marina87251891,9126,139,711,7.31357E+17,FALSE,"Rijeka, Croatia",5/14/2016 5:34,8.00764E+17,RT @amrightnow: Go #NAVY  #realdonaldtrump 4 The Worlds Strongest #Military #veterans #Army # AIRFORCE #usmc https://t.co/MpRYSZ10AZ https:…,en,Twitter for iPhone,4,None,None
Lynn Moore,LynnMoo36681123,6403,1692,414,7.89223E+17,FALSE,"Virginia, USA",10/20/2016 21:54,8.00764E+17,RT @shins_dodgers: We stand for #Trump! #MakeAmericaGreatAgain  #RealDonaldTrump #MAGA #Trump #TrumpTrain https://t.co/t75bKPC8em,en,Twitter for Android,401,None,None
A.J. McGuire,AJMcGuire4,96037,39917,1585,7.07254E+17,FALSE,,3/8/2016 17:17,8.00762E+17,RT @amrightnow: Its harvest time vote Trump 2016 #realdonaldtrump #VoteTrump2016 #MakeAmericaGreatAgain https://t.co/nNw5oiWyJj,en,Twitter for Android,2,None,None
A.J. McGuire,AJMcGuire4,96037,39917,1585,7.07254E+17,FALSE,,3/8/2016 17:17,8.00762E+17,RT @amrightnow: #realdonaldtrump Trump About You https://t.co/j58e89SB34 via @YouTube  #WisconsinPrimary #Wisconsin #Wisconsinpoll https://…,en,Twitter for Android,1,None,None
"Col. R. G. Huey, XO",Col_RGHuey_XO,1652,255,522,7.86278E+17,FALSE,5th Army Field Office in Texas,10/12/2016 18:49,8.00762E+17,RT @amrightnow: Go #NAVY  #realdonaldtrump 4 The Worlds Strongest #Military #veterans #Army # AIRFORCE #usmc https://t.co/MpRYSZ10AZ https:…,en,Twitter for iPad,4,None,None
blklab,JessDogma,94,1,1,7.59006E+17,FALSE,,7/29/2016 12:42,8.0076E+17,#realDonaldTrump I don't settle ... yeah ya do for 25 mil #KellyannePolls  #realDonaldTrump #Maga #AmericaFirst… https://t.co/hn36t5kVLZ,en,Twitter Web Client,0,None,None
jdesert1 Vote Trump,JimDesert1,42022,7013,478,7.30865E+17,FALSE,,5/12/2016 21:01,8.00759E+17,RT @amrightnow: Trump About Paris  #realdonaldtrump #trump2016 #VoteTrump2016 #TrumpTrain https://t.co/j58e8aacrE https://t.co/mu0xTrp0cn,en,Twitter Web Client,3,None,None
Luga,Luga77964764,68693,4564,865,4910251161,FALSE,,2/14/2016 20:26,8.00759E+17,"RT @EmekaGift: No more Nigeria, #Biafra is what we need.. #FreeBiafra #FreeNnamdiKanu #supportBiafra #realDonaldTrump  #CowboysNation #PHIv…",en,Twitter for Android,329,None,None
Gerald Langford,GeraldLangford2,2773,2576,1279,7.53382E+17,FALSE,,7/14/2016 0:12,8.00757E+17,RT @amrightnow: #realdonaldtrump #VoteTrump2016 Watch https://t.co/j58e8aacrE #WisconsinPrimary #Wisconsin #Wisconsinpoll https://t.co/27W3…,en,Twitter for Android,2,None,None
A.J. McGuire,AJMcGuire4,96037,39917,1585,7.07254E+17,FALSE,,3/8/2016 17:17,8.00757E+17,RT @amrightnow: Trump About Paris  #realdonaldtrump #trump2016 #VoteTrump2016 #TrumpTrain https://t.co/j58e8aacrE https://t.co/mu0xTrp0cn,en,Twitter for Android,3,None,None
Scott Free,scotfree91,16065,14021,537,4790580498,FALSE,,1/20/2016 22:36,8.00756E+17,RT @amrightnow: Isis we are nearcan you hear #realdonaldtrump #VoteTrump2016 #TrumpTrain Watch https://t.co/j58e89SB34 https://t.co/yykUjQg…,en,Twitter Web Client,4,None,None
blklab,JessDogma,94,1,1,7.59006E+17,FALSE,,7/29/2016 12:42,8.00755E+17,"#KellyannePolls  This administration will always be focused on divisions.
#realDonaldTrump #Maga #AmericaFirst… https://t.co/EIYYMBDWyV",en,Twitter Web Client,0,None,None
Just Saying,justsaying352,1067,35,30,7.79072E+17,FALSE,Out in the great beyond.....,9/22/2016 21:36,8.00754E+17,"RT @LouDobbs: Whatever Challenges #realDonaldTrump Faces, Few Will Be as Insidious, Toxic and Potentially Destructive as @SpeakerRyan #MAGA…",en,Twitter for Android,499,None,None
Ogbonna Ndubuisi,OgbonnaNdubui12,2550,0,30,7.86268E+17,FALSE,"Milano, Lombardia",10/12/2016 18:11,8.00753E+17,"RT @EmekaGift: No more Nigeria, #Biafra is what we need.. #FreeBiafra #FreeNnamdiKanu #supportBiafra #realDonaldTrump  #CowboysNation #PHIv…",en,Twitter for Android,329,None,None
Twitt,DJDJDJ888,17981,9,182,7.5888E+17,FALSE,,7/29/2016 4:20,8.00753E+17,"RT @LouDobbs: Whatever Challenges #realDonaldTrump Faces, Few Will Be as Insidious, Toxic and Potentially Destructive as @SpeakerRyan #MAGA…",en,Twitter Web Client,499,None,None
Carla Easterling,CarlaEasterling,2526,354,98,7.23303E+17,FALSE,Earth,4/22/2016 0:11,8.00753E+17,#BarackObama YOU ARE NOT DONE YET! #realDonaldTrump What are YOU going to do? #NoDAPL #native32 https://t.co/AZAAoBz2Ud,en,Twitter Web Client,0,None,None
Antifa Fantom,Antifa_Fantom,1100,0,11,7.9663E+17,FALSE,प्रत्येकबुद्ध,11/10/2016 8:27,8.00751E+17,RT @amrightnow: Trump About You @realDonaldTrump #realdonaldtrump #VoteTrump2016  Watch https://t.co/j58e8aacrE https://t.co/xTRHH24pwM,en,RoundTeam,8,None,None
The Paper,novelpulse,40663,2885,3704,4769688253,FALSE,Everywhere,1/16/2016 18:14,8.00751E+17,"RT @LouDobbs: Whatever Challenges #realDonaldTrump Faces, Few Will Be as Insidious, Toxic and Potentially Destructive as @SpeakerRyan #MAGA…",en,Twitter Web Client,499,None,None
ROX,TRUnderwood7,14114,7912,264,7.8892E+17,FALSE,"Houston, TX",10/20/2016 1:47,8.00751E+17,"RT @LouDobbs: Whatever Challenges #realDonaldTrump Faces, Few Will Be as Insidious, Toxic and Potentially Destructive as @SpeakerRyan #MAGA…",en,Twitter for iPhone,499,None,None
shepley_cheryl,shepley_cheryls,24276,14003,1014,7.62008E+17,FALSE,,8/6/2016 19:32,8.0075E+17,RT @amrightnow: Vote Trump #realdonaldtrump #VoteTrump2016 #MakeAmericaGreatAgain #SarahPalin #trumptrain #A1 #A2 #tcot #trump2016 https://…,fr,Twitter for Android,1,None,None
KC,Kc23635011,8028,8192,286,7.80608E+17,FALSE,United States,9/27/2016 3:20,8.0075E+17,"RT @LouDobbs: Whatever Challenges #realDonaldTrump Faces, Few Will Be as Insidious, Toxic and Potentially Destructive as @SpeakerRyan #MAGA…",en,Twitter for iPhone,499,None,None
